%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1782457863119160652,321,1782457863119160652,steamvr_world,1.2961195707321167,0.7468894720077515,0.5894626379013062,0.42098971055343043,0.5702593929744469,-0.4969286476760232,0.5006334062479582
1782457863152486801,322,1782457863152486801,steamvr_world,1.2961195707321167,0.7468894720077515,0.5894626379013062,0.42098971055343043,0.5702593929744469,-0.4969286476760232,0.5006334062479582
1782457863185822486,323,1782457863185822486,steamvr_world,1.2961195707321167,0.7468894720077515,0.5894626379013062,0.42098971055343043,0.5702593929744469,-0.4969286476760232,0.5006334062479582
1782457863219156265,324,1782457863219156265,steamvr_world,1.2908143997192383,0.7459955811500549,0.5900068283081055,0.42159464899976734,0.5684688696905656,-0.4982164169344259,0.5008807223526535
1782457863252477169,325,1782457863252477169,steamvr_world,1.2908143997192383,0.7459955811500549,0.5900068283081055,0.42159464899976734,0.5684688696905656,-0.4982164169344259,0.5008807223526535
1782457863285817146,326,1782457863285817146,steamvr_world,1.2908143997192383,0.7459955811500549,0.5900068283081055,0.42159464899976734,0.5684688696905656,-0.4982164169344259,0.5008807223526535
1782457863319165468,327,1782457863319165468,steamvr_world,1.2733045816421509,0.7435448169708252,0.592008650302887,0.4215711755147409,0.5671668419926302,-0.5032893382917311,0.4972920261587733
1782457863352488756,328,1782457863352488756,steamvr_world,1.2733045816421509,0.7435448169708252,0.592008650302887,0.4215711755147409,0.5671668419926302,-0.5032893382917311,0.4972920261587733
1782457863385823726,329,1782457863385823726,steamvr_world,1.2733045816421509,0.7435448169708252,0.592008650302887,0.4215711755147409,0.5671668419926302,-0.5032893382917311,0.4972920261587733
1782457863419149875,330,1782457863419149875,steamvr_world,1.2733045816421509,0.7435448169708252,0.592008650302887,0.4215711755147409,0.5671668419926302,-0.5032893382917311,0.4972920261587733
1782457863452481508,331,1782457863452481508,steamvr_world,1.2609020471572876,0.7433451414108276,0.5935899019241333,0.41653895899825094,0.5689520021636282,-0.5080432731499493,0.4946523501184828
